,name,Identifier
555,Hereditary Angioedema Types I and II,R-HSA-75067
556,Hereditary Angioedema Types I and II,R-HSA-5683826
557,Hereditary Angioedema Types I and II,R-HSA-9612973
558,Hereditary Angioedema Types I and II,R-HSA-416700
559,Hereditary Angioedema Types I and II,R-HSA-5357905
560,Hereditary Angioedema Types I and II,R-HSA-2562578
561,Hereditary Angioedema Types I and II,R-HSA-168138
562,Hereditary Angioedema Types I and II,R-HSA-977443
563,Hereditary Angioedema Types I and II,R-HSA-9013957
564,Hereditary Angioedema Types I and II,R-HSA-380095
565,Hereditary Angioedema Types I and II,R-HSA-418597
566,Hereditary Angioedema Types I and II,R-HSA-5619043
567,Hereditary Angioedema Types I and II,R-HSA-110313
568,Hereditary Angioedema Types I and II,R-HSA-426496
569,Hereditary Angioedema Types I and II,R-HSA-448424
570,Hereditary Angioedema Types I and II,R-HSA-9033658
571,Hereditary Angioedema Types I and II,R-HSA-75892
572,Hereditary Angioedema Types I and II,R-HSA-446193
573,Hereditary Angioedema Types I and II,R-HSA-2485179
574,Hereditary Angioedema Types I and II,R-HSA-3781860
575,Hereditary Angioedema Types I and II,R-HSA-5688399
576,Hereditary Angioedema Types I and II,R-HSA-73772
577,Hereditary Angioedema Types I and II,R-HSA-72187
578,Hereditary Angioedema Types I and II,R-HSA-75893
579,Hereditary Angioedema Types I and II,R-HSA-6804756
580,Hereditary Angioedema Types I and II,R-HSA-1474290
581,Hereditary Angioedema Types I and II,R-HSA-6785807
582,Hereditary Angioedema Types I and II,R-HSA-9609736
583,Hereditary Angioedema Types I and II,R-HSA-2586552
584,Hereditary Angioedema Types I and II,R-HSA-4086398
585,Hereditary Angioedema Types I and II,R-HSA-210991
586,Hereditary Angioedema Types I and II,R-HSA-168276
587,Hereditary Angioedema Types I and II,R-HSA-5687868
588,Hereditary Angioedema Types I and II,R-HSA-5619047
589,Hereditary Angioedema Types I and II,R-HSA-5619073
590,Hereditary Angioedema Types I and II,R-HSA-112126
591,Hereditary Angioedema Types I and II,R-HSA-1247673
592,Hereditary Angioedema Types I and II,R-HSA-4839744
593,Hereditary Angioedema Types I and II,R-HSA-381426
594,Hereditary Angioedema Types I and II,R-HSA-2980736
595,Hereditary Angioedema Types I and II,R-HSA-69620
596,Hereditary Angioedema Types I and II,R-HSA-2029480
597,Hereditary Angioedema Types I and II,R-HSA-109606
598,Hereditary Angioedema Types I and II,R-HSA-6802949
599,Hereditary Angioedema Types I and II,R-HSA-2855086
600,Hereditary Angioedema Types I and II,R-HSA-1839120
601,Hereditary Angioedema Types I and II,R-HSA-2206292
602,Hereditary Angioedema Types I and II,R-HSA-9630222
603,Hereditary Angioedema Types I and II,R-HSA-8964043
604,Hereditary Angioedema Types I and II,R-HSA-5603029
605,Hereditary Angioedema Types I and II,R-HSA-73884
606,Hereditary Angioedema Types I and II,R-HSA-73943
607,Hereditary Angioedema Types I and II,R-HSA-418360
608,Hereditary Angioedema Types I and II,R-HSA-2162123
609,Hereditary Angioedema Types I and II,R-HSA-5576890
610,Hereditary Angioedema Types I and II,R-HSA-1650814
611,Hereditary Angioedema Types I and II,R-HSA-195258
612,Hereditary Angioedema Types I and II,R-HSA-6783783
613,Hereditary Angioedema Types I and II,R-HSA-5627123
614,Hereditary Angioedema Types I and II,R-HSA-170834
615,Hereditary Angioedema Types I and II,R-HSA-5358508
616,Hereditary Angioedema Types I and II,R-HSA-69278
617,Hereditary Angioedema Types I and II,R-HSA-9037629
618,Hereditary Angioedema Types I and II,R-HSA-140342
619,Hereditary Angioedema Types I and II,R-HSA-1638074
620,Hereditary Angioedema Types I and II,R-HSA-140875
621,Hereditary Angioedema Types I and II,R-HSA-156581
622,Hereditary Angioedema Types I and II,R-HSA-3229121
623,Hereditary Angioedema Types I and II,R-HSA-8964058
624,Hereditary Angioedema Types I and II,R-HSA-877300
625,Hereditary Angioedema Types I and II,R-HSA-5362517
626,Hereditary Angioedema Types I and II,R-HSA-1433557
627,Hereditary Angioedema Types I and II,R-HSA-5662702
628,Hereditary Angioedema Types I and II,R-HSA-5626978
629,Hereditary Angioedema Types I and II,R-HSA-5218859
630,Hereditary Angioedema Types I and II,R-HSA-1236975
631,Hereditary Angioedema Types I and II,R-HSA-6803157
632,Hereditary Angioedema Types I and II,R-HSA-9008059
633,Hereditary Angioedema Types I and II,R-HSA-5693532
634,Hereditary Angioedema Types I and II,R-HSA-2187335
635,Hereditary Angioedema Types I and II,R-HSA-1483206
636,Hereditary Angioedema Types I and II,R-HSA-8866654
637,Hereditary Angioedema Types I and II,R-HSA-72312
638,Hereditary Angioedema Types I and II,R-HSA-5576891
639,Hereditary Angioedema Types I and II,R-HSA-8852405
640,Hereditary Angioedema Types I and II,R-HSA-8981607
641,Hereditary Angioedema Types I and II,R-HSA-190828
642,Hereditary Angioedema Types I and II,R-HSA-190704
643,Hereditary Angioedema Types I and II,R-HSA-9012546
644,Hereditary Angioedema Types I and II,R-HSA-3214858
645,Hereditary Angioedema Types I and II,R-HSA-1226099
646,Hereditary Angioedema Types I and II,R-HSA-1222556
647,Hereditary Angioedema Types I and II,R-HSA-8934903
648,Hereditary Angioedema Types I and II,R-HSA-5675221
649,Hereditary Angioedema Types I and II,R-HSA-201688
650,Hereditary Angioedema Types I and II,R-HSA-5607764
651,Hereditary Angioedema Types I and II,R-HSA-5621575
652,Hereditary Angioedema Types I and II,R-HSA-6798695
653,Hereditary Angioedema Types I and II,R-HSA-5635851
654,Hereditary Angioedema Types I and II,R-HSA-9678110
655,Hereditary Angioedema Types I and II,R-HSA-156588
656,Hereditary Angioedema Types I and II,R-HSA-74160
657,Hereditary Angioedema Types I and II,R-HSA-1480926
658,Hereditary Angioedema Types I and II,R-HSA-9037628
659,Hereditary Angioedema Types I and II,R-HSA-9020558
660,Hereditary Angioedema Types I and II,R-HSA-399721
661,Hereditary Angioedema Types I and II,R-HSA-166520
662,Hereditary Angioedema Types I and II,R-HSA-9617828
663,Hereditary Angioedema Types I and II,R-HSA-1227990
664,Hereditary Angioedema Types I and II,R-HSA-2187338
665,Hereditary Angioedema Types I and II,R-HSA-5603027
666,Hereditary Angioedema Types I and II,R-HSA-5668541
667,Hereditary Angioedema Types I and II,R-HSA-381340
668,Hereditary Angioedema Types I and II,R-HSA-5655302
669,Hereditary Angioedema Types I and II,R-HSA-203927
670,Hereditary Angioedema Types I and II,R-HSA-163560
671,Hereditary Angioedema Types I and II,R-HSA-9605310
672,Hereditary Angioedema Types I and II,R-HSA-202131
673,Hereditary Angioedema Types I and II,R-HSA-9033807
674,Hereditary Angioedema Types I and II,R-HSA-3248023
675,Hereditary Angioedema Types I and II,R-HSA-512988
676,Hereditary Angioedema Types I and II,R-HSA-8853659
677,Hereditary Angioedema Types I and II,R-HSA-9662001
678,Hereditary Angioedema Types I and II,R-HSA-5617833
679,Hereditary Angioedema Types I and II,R-HSA-162582
680,Hereditary Angioedema Types I and II,R-HSA-446203
681,Hereditary Angioedema Types I and II,R-HSA-189200
682,Hereditary Angioedema Types I and II,R-HSA-195721
683,Hereditary Angioedema Types I and II,R-HSA-611105
684,Hereditary Angioedema Types I and II,R-HSA-9616222
685,Hereditary Angioedema Types I and II,R-HSA-1236382
686,Hereditary Angioedema Types I and II,R-HSA-8852135
687,Hereditary Angioedema Types I and II,R-HSA-9033241
688,Hereditary Angioedema Types I and II,R-HSA-9024446
689,Hereditary Angioedema Types I and II,R-HSA-6807070
690,Hereditary Angioedema Types I and II,R-HSA-3371556
691,Hereditary Angioedema Types I and II,R-HSA-3214842
692,Hereditary Angioedema Types I and II,R-HSA-2243919
693,Hereditary Angioedema Types I and II,R-HSA-1566948
694,Hereditary Angioedema Types I and II,R-HSA-1266695
695,Hereditary Angioedema Types I and II,R-HSA-8986944
696,Aortic Diseases,R-HSA-977136
697,Atherosclerosis,R-HSA-8963896
698,Atherosclerosis,R-HSA-5679096
699,Atherosclerosis,R-HSA-5679090
700,Atherosclerosis,R-HSA-193807
701,Atherosclerosis,R-HSA-1369062
702,Atherosclerosis,R-HSA-8964058
703,Atherosclerosis,R-HSA-5652084
704,Atherosclerosis,R-HSA-9629232
705,Atherosclerosis,R-HSA-9630747
706,Atherosclerosis,R-HSA-5578996
707,Atherosclerosis,R-HSA-1474151
708,Atherosclerosis,R-HSA-2173782
709,Atherosclerosis,R-HSA-5686938
710,Atherosclerosis,R-HSA-9675132
711,Atherosclerosis,R-HSA-1592389
712,Atherosclerosis,R-HSA-194138
713,Atherosclerosis,R-HSA-879415
714,Atherosclerosis,R-HSA-9673324
715,Atherosclerosis,R-HSA-202131
716,Dementia,R-HSA-8862803
717,Dementia,R-HSA-9656249
718,Dementia,R-HSA-9656256
719,Dementia,R-HSA-1912408
720,Dementia,R-HSA-205017
721,Dementia,R-HSA-3656234
722,Dementia,R-HSA-5619111
723,Dementia,R-HSA-8863678
724,Cerebrovascular Disorders,R-HSA-9012852
725,Basal Ganglia Cerebrovascular Disease,R-HSA-5619111
726,Brain Ischemia,R-HSA-5619039
727,Brain Infarction,R-HSA-9609310
728,CADASIL,R-HSA-1912408
729,CADASIL,R-HSA-9012852
730,Infarction,R-HSA-5682113
731,Infarction,R-HSA-9629232
732,Hypoxia-Ischemia,R-HSA-1234174
733,Hypoxia-Ischemia,R-HSA-1234158
734,Hypoxia-Ischemia,R-HSA-1234176
735,Hypoxia-Ischemia,R-HSA-8849473
736,Hypoxia-Ischemia,R-HSA-8934903
737,Hypoxia-Ischemia,R-HSA-9629232
738,Hypoxia-Ischemia,R-HSA-6803204
739,Hypoxia-Ischemia,R-HSA-8848021
740,Hypoxia-Ischemia,R-HSA-2122947
741,Hypoxia-Ischemia,R-HSA-8939902
742,Hypoxia-Ischemia,R-HSA-9615017
743,Hypoxia-Ischemia,R-HSA-452723
744,Hypoxia-Ischemia,R-HSA-5628897
745,Hypoxia-Ischemia,R-HSA-2559580
746,Hypoxia-Ischemia,R-HSA-8878166
747,Hypoxia-Ischemia,R-HSA-8857538
748,Hypoxia-Ischemia,R-HSA-2262752
749,Hypoxia-Ischemia,R-HSA-5619039
750,Hypoxia-Ischemia,R-HSA-8953897
751,Hypoxia-Ischemia,R-HSA-1980143
752,Hypoxia-Ischemia,R-HSA-5633008
753,Hypoxia-Ischemia,R-HSA-1236394
754,Hypoxia-Ischemia,R-HSA-6806834
755,Hypoxia-Ischemia,R-HSA-8964572
756,Hypoxia-Ischemia,R-HSA-8862803
757,Hypoxia-Ischemia,R-HSA-8941858
758,Hypoxia-Ischemia,R-HSA-72613
759,Hypoxia-Ischemia,R-HSA-3371556
760,Fabry Disease,R-HSA-1605736
761,Stroke,R-HSA-1912408
762,Stroke,R-HSA-430116
763,Stroke,R-HSA-5678420
764,Stroke,R-HSA-9012852
765,Intracranial Embolism and Thrombosis,R-HSA-109582
766,Intracranial Embolism and Thrombosis,R-HSA-430116
767,Intracranial Embolism and Thrombosis,R-HSA-210990
768,Intracranial Embolism and Thrombosis,R-HSA-9668250
769,Intracranial Embolism and Thrombosis,R-HSA-9662001
770,Intracranial Embolism and Thrombosis,R-HSA-9672383
771,Intracranial Embolism and Thrombosis,R-HSA-392154
772,Intracranial Embolism and Thrombosis,R-HSA-9651496
773,Intracranial Thrombosis,R-HSA-9668250
774,Intracranial Hemorrhages,R-HSA-9668250
775,Vasculitis,R-HSA-5432849
776,Colitis,R-HSA-9020933
777,Compartment Syndromes,R-HSA-5617820
778,Compartment Syndromes,R-HSA-3318486
779,Intra-Abdominal Hypertension,R-HSA-5619087
780,Embolism and Thrombosis,R-HSA-109582
781,Embolism and Thrombosis,R-HSA-430116
782,Embolism and Thrombosis,R-HSA-210990
783,Embolism and Thrombosis,R-HSA-9662001
784,Embolism and Thrombosis,R-HSA-9668250
785,Embolism and Thrombosis,R-HSA-9672383
786,Embolism and Thrombosis,R-HSA-392154
787,Embolism and Thrombosis,R-HSA-9651496
788,Pulmonary Embolism,R-HSA-9603302
789,Pulmonary Embolism,R-HSA-9015379
790,Pulmonary Embolism,R-HSA-9015111
791,Pulmonary Embolism,R-HSA-9015122
792,Pulmonary Embolism,R-HSA-9026967
793,Pulmonary Infarction,R-HSA-9609310
794,Thromboembolism,R-HSA-76002
795,Thrombosis,R-HSA-109582
796,Thrombosis,R-HSA-430116
797,Thrombosis,R-HSA-210990
798,Thrombosis,R-HSA-9662001
799,Thrombosis,R-HSA-9668250
800,Thrombosis,R-HSA-9672383
801,Thrombosis,R-HSA-392154
802,Thrombosis,R-HSA-9651496
803,Venous Thrombosis,R-HSA-9672383
804,Hemostatic Disorders,R-HSA-9671793
805,Hemostatic Disorders,R-HSA-9651496
806,Ehlers-Danlos Syndrome,R-HSA-3595174
807,Ehlers-Danlos Syndrome,R-HSA-3560783
808,Ehlers-Danlos Syndrome,R-HSA-4420332
809,Multiple Myeloma,R-HSA-2033515
810,Multiple Myeloma,R-HSA-2033514
811,Multiple Myeloma,R-HSA-5655291
812,Multiple Myeloma,R-HSA-1226099
813,Multiple Myeloma,R-HSA-8853338
814,Multiple Myeloma,R-HSA-190239
815,Multiple Myeloma,R-HSA-5655332
816,Multiple Myeloma,R-HSA-1839130
817,Multiple Myeloma,R-HSA-9648895
818,Pseudoxanthoma Elasticum,R-HSA-5690338
819,Telangiectasia,R-HSA-69563
820,Telangiectasia,R-HSA-5693548
821,Telangiectasia,R-HSA-6804756
822,Telangiectasia,R-HSA-201451
823,Hypertension,R-HSA-1474151
824,Hypertension,R-HSA-2022377
825,Hypertension,R-HSA-5579017
826,Hypertension,R-HSA-5619087
827,Hypertension,R-HSA-5579028
828,Hypertension,R-HSA-202131
829,Essential Hypertension,R-HSA-1474151
830,Hypotension,R-HSA-8940959
831,Hypotension,R-HSA-418925
832,Hypotension,R-HSA-9660829
833,Hypotension,R-HSA-9609310
834,Post-Exercise Hypotension,R-HSA-9609310
835,Optic Neuropathy,R-HSA-5579000
836,Raynaud Disease,R-HSA-8986944
837,CREST Syndrome,R-HSA-2424246
838,CREST Syndrome,R-HSA-2681681
839,CREST Syndrome,R-HSA-2681694
840,Reperfusion Injury,R-HSA-9615017
841,Spinal Cord Ischemia,R-HSA-5619039
842,Ataxia Telangiectasia,R-HSA-69563
843,Ataxia Telangiectasia,R-HSA-5693548
844,Ataxia Telangiectasia,R-HSA-6804756
845,Rheumatoid Vasculitis,R-HSA-5432849
846,Cardiovascular Disease,R-HSA-216083
847,Cardiovascular Disease,R-HSA-211935
848,Cardiovascular Disease,R-HSA-2022377
849,Cardiovascular Disease,R-HSA-9033658
850,Cardiovascular Disease,R-HSA-3560801
851,Cardiovascular Disease,R-HSA-1793185
852,Cardiovascular Disease,R-HSA-9018678
853,Heart Defect,R-HSA-3560801
854,Heart Defect,R-HSA-5682113
855,Heart Defect,R-HSA-9629232
856,Heart Defect,R-HSA-5619108
857,Heart Defect,R-HSA-5619053
858,Heart Defect,R-HSA-5619039
859,Heart Defect,R-HSA-5678420
860,Heart Defect,R-HSA-5619092
861,Heart Defect,R-HSA-5619066
862,Vascular Malformation,R-HSA-8951664
863,Cardiovascular Infection,R-HSA-9018679
864,Cardiovascular Infection,R-HSA-9033658
865,Cardiovascular Infection,R-HSA-1793185
866,Cardiovascular Infection,R-HSA-9018678
867,Tuberculosi,R-HSA-9635486
868,Heart Disease,R-HSA-5682113
869,Heart Disease,R-HSA-3560801
870,Heart Disease,R-HSA-9034013
871,Heart Disease,R-HSA-9629232
872,Heart Disease,R-HSA-8981607
873,Heart Disease,R-HSA-201451
874,Heart Disease,R-HSA-3785653
875,Heart Disease,R-HSA-5619092
876,Heart Disease,R-HSA-2206296
877,Heart Disease,R-HSA-5619108
878,Heart Disease,R-HSA-5619053
879,Heart Disease,R-HSA-9034015
880,Heart Disease,R-HSA-1793185
881,Heart Disease,R-HSA-5619039
882,Heart Disease,R-HSA-2046106
883,Heart Disease,R-HSA-8986944
884,Cardiac Complexe,R-HSA-8963889
885,Pre-Excitation Syndrome,R-HSA-5619108
886,Pre-Excitation Syndrome,R-HSA-1912408
887,Pre-Excitation Syndrome,R-HSA-6781823
888,Pre-Excitation Syndrome,R-HSA-5609975
889,Pre-Excitation Syndrome,R-HSA-5619062
890,Pre-Excitation Syndrome,R-HSA-5655302
891,Pre-Excitation Syndrome,R-HSA-5683826
892,Pre-Excitation Syndrome,R-HSA-6782135
893,Pre-Excitation Syndrome,R-HSA-1226099
894,Pre-Excitation Syndrome,R-HSA-5685938
895,Pre-Excitation Syndrome,R-HSA-6781827
896,Pre-Excitation Syndrome,R-HSA-9012852
897,Vascular Disease,R-HSA-9671555
898,Vascular Disease,R-HSA-9671793
899,Vascular Disease,R-HSA-1474151
900,Vascular Disease,R-HSA-201451
901,Vascular Disease,R-HSA-8981607
902,Vascular Disease,R-HSA-1296052
903,Vascular Disease,R-HSA-2022377
904,Vascular Disease,R-HSA-1296025
905,Vascular Disease,R-HSA-202131
906,Vascular Disease,R-HSA-216083
907,Vascular Disease,R-HSA-5619111
908,Vascular Disease,R-HSA-5579032
909,Vascular Disease,R-HSA-9657689
910,Vascular Disease,R-HSA-1474290
911,Aortic Disease,R-HSA-9008177
912,Aortic Disease,R-HSA-5655244
913,Aortic Disease,R-HSA-5655343
914,Aortic Disease,R-HSA-5655313
915,Aortic Disease,R-HSA-977136
916,Aortic Disease,R-HSA-9008188
917,Cerebrovascular Disorder,R-HSA-5619111
918,Intracranial Embolism and Thrombosi,R-HSA-9668250
919,Compartment Syndrome,R-HSA-9678108
920,Compartment Syndrome,R-HSA-195258
921,Compartment Syndrome,R-HSA-3248023
922,Embolism and Thrombosi,R-HSA-9603302
923,Embolism and Thrombosi,R-HSA-9015379
924,Embolism and Thrombosi,R-HSA-9015111
925,Embolism and Thrombosi,R-HSA-9015122
926,Embolism and Thrombosi,R-HSA-111919
927,Embolism and Thrombosi,R-HSA-9026967
928,Hemostatic Disorder,R-HSA-9671793
929,Hemostatic Disorder,R-HSA-9651496
930,Peripheral Vascular Disease,R-HSA-8943959
931,Peripheral Vascular Disease,R-HSA-9615249
932,Vascular Neoplasm,R-HSA-9671555
